num,title,publishDate,articleId,isYW
1513,关于电子内窥镜采购的结果公告[义乌市政府采购中心],1548311868000,kYqiSr8Bco1+30tg8zjaBA==,0
1514,关于义乌市北苑街道经发、崇德、稠山、爱民四个社区清扫保洁服务项目的结果公告[浙江至诚工程咨询有限责任公司],1548291963000,hSFIDXzhKUSwkpuZbvxuvw==,0
1515,关于义乌市人民政府福田街道办事处义乌市福田街道下西陶骨灰存放堂存放架采购及安装项目的结果公告[浙江至诚工程咨询有限责任公司],1548229492000,mND7nwWL6sqg9bnTESa3Pg==,0
1516,关于大数据技术与应用实训室的结果公告[义乌市政府采购中心],1548223412000,yYtLC3aFhzRfb85/MR7FdA==,0
1517,关于医院安保服务采购的结果公告[义乌市政府采购中心],1548135094000,pjK0RR8mNV+0tFmIW/XflQ==,0
1518,关于义乌市中心医院大数据展示信息系统建设项目的结果公告[浙江省成套工程有限公司],1548060818000,eMcmhO+zb2lYnzcnpeFsLQ==,0
1519,关于义乌市中心医院门诊智能导诊排队叫号管理系统建设项目的结果公告[浙江省成套工程有限公司],1548060748000,Z3NTxfhG+u037A8GfQ9tVw==,0
1520,关于义乌市中心医院移动护理PDA终端系统采购项目的结果公告[浙江省成套工程有限公司],1548060647000,08Yl50cFx5dUCRiYbSOaKQ==,0
1521,关于义乌市人民政府北苑街道办事处凌云社区清扫保洁服务项目的结果公告[浙江至诚工程咨询有限责任公司],1547886461000,KC/ODM8zHb3ppcYD4XtagA==,0
1522,关于义乌市妇幼保健计划生育服务中心信息系统运维托管服务采购的结果公告[浙江开平企业管理咨询有限公司],1547793341000,D7UfZ/hvYQlk25jk6s3XUw==,0
1523,关于行政七号楼、九号楼物业管理服务采购的结果公告[义乌市政府采购中心],1547791382000,sF4Fe8r+UatC/vVSylwrBQ==,0
1524,关于义乌市人力资源和社会保障信息管理中心网上人社局（自助服务终端建设）采购项目的结果公告[义乌市政府采购中心],1547618199000,arUumhsS6eEc6LnjnjNL0A==,0
1525,关于义乌市人力资源和社会保障信息管理中心网上人社局（最多跑一次优化改革、电子社保卡建设）采购项目的结果公告[义乌市政府采购中心],1547601231000,ya+e6ES2xcJBVaFCCIx4hA==,0
1526,中华人民共和国义乌边防检查站铝合金车棚建设项目 中标结果公告,1547541815000,sJ97Jl36AOZEoKDzCvx0OQ==,0
1527,关于义乌市统一征地办公室2019年度征地工作测绘服务单位采购项目的结果公告[浙江至诚工程咨询有限责任公司],1547536629000,8KAGwEkvKbAjc3jmHIAYAg==,0
1528,关于义乌市国际商贸学校台式机电脑和笔记本电脑项目的结果公告[义乌市政府采购中心],1547169534000,v/3UB3f5N2X4s9Ke7yqNnw==,0
1529,关于义乌市公安局指掌纹系统升级扩容建设采购项目的结果公告[义乌市政府采购中心],1546580819000,eBcIIBUIE1qBRbiydVt6zg==,0
1530,关于义乌市中心医院病案数字化服务项目的结果公告[浙江开平企业管理咨询有限公司],1546566973000,/T99wkEmhrqgBnjzF2Mj1g==,0
1531,关于中共义乌市委党校二期工程文体楼LED采购项目的结果公告[浙江至诚工程咨询有限责任公司],1546502942000,96I9v4TVB7G/w0awMpUvcQ==,0
1532,关于义乌市人民政府江东街道办事处综合指挥中心系统集成采购项目的结果公告[义乌市政府采购中心],1546498822000,hJGw9tl2DIZ91g3PbKP9jQ==,0
1533,关于金华市园林管理处金华义乌江南岸养护管理服务项目的中标公告[金华市万全招标代理有限公司],1546482002000,EYiVMVrr4088DmhJuVqvqQ==,0
1534,中华人民共和国义乌边防检查站机房改造项目采购 中标结果公告,1546479283000,EE6YBOmmi2eiHOy55BEDeg==,0
1535,关于义乌市环境卫生管理处部分车辆维修项目的废标公告[义乌市政府采购中心],1545965189000,uzzCwqfOsPYfWJTAT3KhIw==,0
1536,关于体外膜肺氧合系统采购的结果公告[义乌市政府采购中心],1545959539000,/FiB9xvne407ZN0m4agz5w==,0
1537,关于手术床及配件采购的结果公告[义乌市政府采购中心],1545959507000,0QmtPeA9e1DfxZuvOt/N2A==,0
1538,关于金义轨道义乌段交通站点周边城市设计项目的结果公告[浙江至诚工程咨询有限责任公司],1545804525000,k1o4svB0u/AcgLlJAMXP0Q==,0
1539,关于义乌市环境卫生管理处2019年度塔山生活垃圾填埋场灭蝇除臭服务采购项目的结果公告[浙江至诚工程咨询有限责任公司],1545804478000,cuR7eFjRD2pYCjDvgyzFIA==,0
1540,关于国家税务总局义乌市税务局机关大楼物业招标项目的结果公告[义乌市政府采购中心],1545721007000,SeJ1y8DaOV+DGGyb7y55oA==,0
1541,关于专用车辆采购的结果公告[义乌市政府采购中心],1545716912000,OqYy5NlXf+vXRg5G3yoq6A==,0
1542,关于义乌市中医医院血管造影机的中标结果公告[浙江国际招（投）标公司],1545639808000,cuE9go+MqBwu2wBSrhvCUQ==,0
1543,义乌市中心医院包布类物资采购中标结果公告,1545634547000,OVZXdHbGLN3fmmOfZSgtNA==,0
1544,义乌市中心医院办公用纸采购中标结果公告,1545634281000,X0iDWaumDBmvRQwuuQ/9ng==,0
1545,关于洒水车采购的结果公告[义乌市政府采购中心],1545376775000,WUR5lPgGmm/0efP1TQu1/A==,0
1546,关于义乌市农村经营管理站农村土地承包经营权确权登记颁证档案整理归档项目的结果公告[义乌市政府采购中心],1545373498000,1VUfQgfU7i5mzDAOxIkIdQ==,0
1547,关于义乌市中心医院液氧项目的结果公告[浙江开平企业管理咨询有限公司],1545355635000,5/JlINcNyshqRyCl0SuyWw==,0
1548,关于义乌市基层综合健康管理服务中心采购项目的结果公告[义乌市政府采购中心],1545288613000,Kzgh7aMwPihoXJqXqzqheA==,0
1549,关于不动产登记自助查档和自助打印证明系统及设备采购的结果公告[义乌市政府采购中心],1545286760000,CuZXuP5rjVrp0hCevf3vqQ==,0
1550,关于术中时差法流量测定仪、皮肤科激光平台采购的结果公告[义乌市政府采购中心],1545199352000,4N9aLqYmzeXoB07vgXPYcg==,0
1551,关于浙江大学医学院附属第四医院数字化三维扫描仪及3D打印机采购项目的结果公告[义乌市政府采购中心],1545199153000,oqX3joGOe2M2e9pKQYDsYg==,0
1552,关于浙江大学医学院附属第四医院信息化工程二期（硬件部分）采购项目的结果公告[义乌市政府采购中心],1545196118000,yRjGFksGW/wZVsV404XZmQ==,0
1553,关于义乌市综合行政执法局四轮斗式电瓶车项目的结果公告[义乌市政府采购中心],1545115622000,jG+USvaE812DujYVPAco+w==,0
1554,关于义乌工商职业技术学院电脑采购项目的结果公告[义乌市政府采购中心],1545115356000,31zZJHjfasatYmLLQJAVZg==,0
1555,义乌市图书馆电子借阅证建设采购中标结果公告,1545102134000,CD3umAP9V+Qd6S2pAsXICA==,0
1556,义乌市图书馆读卡设备购置采购中标结果公告,1545101653000,el47tT102U2JVbiI7uMhbg==,0
1557,关于义乌经济技术开发区管理委员会开发区规划环评项目的结果公告[义乌市政府采购中心],1544768408000,D8B3CQFBLTRrWHP1VMm36Q==,0
1558,义乌市公共资源交易中心投标保证金专户开户银行招标项目中标公告,1544591867000,oZq4Gg4ev7MiRxipINLRSw==,0
1559,义乌市教育局民办学校风险基金管理账户项目中标公告,1544591076000,gobvJqAEFY7gRr4i0g0Eww==,0
1560,关于义乌市上溪镇骨灰存放架采购及安装项目的结果公告[浙江至诚工程咨询有限责任公司],1544167601000,wAYVcM7Bs4TobepcPCUHWA==,0
1561,关于浙江省机电技师学院购轨道交通专业设备及工业机器人设备采购项目的结果公告[义乌市政府采购中心],1544080701000,KEMncyfCrdlzTH2O6iE4vA==,0
1562,关于义乌市中医医院保安服务项目的结果公告[浙江省成套工程有限公司],1544078847000,vk8dMM1hqmEq3nQQPzYScg==,0
1563,关于义乌市中心医院病案数字化服务项目的废标公告[浙江开平企业管理咨询有限公司],1544062476000,/aHvnhZbhDr7Rv2TiYgLVg==,0
1564,中华人民共和国义乌边防检查站证照智能查验设备采购中标结果公告,1544000136000,E3lXyR0+swBP+k5BcjjfuQ==,0
1565,关于义乌市公安局2019年监控链路租用项目的废标公告[义乌市政府采购中心],1543996545000,LMmSACAo+LE7597wEbskuw==,0
1566,关于义乌市中心医院直线加速器维保服务项目的结果公告[浙江开平企业管理咨询有限公司],1543991410000,MY9ENt4DpiEIIjC+7S0m/g==,0
1567,关于质谱仪采购的结果公告[义乌市政府采购中心],1543901875000,G127p4fG1LOmpebBdNQGLQ==,0
1568,关于义乌市教育局中小学生作业本项目的结果公告[义乌市政府采购中心],1543389824000,5njqRjwkHEbDx5XApPkxkQ==,0
1569,关于义乌经济技术开发区管理委员会森山健康小镇二期市政配套工程一体化泵站项目的结果公告[浙江开平企业管理咨询有限公司],1543388161000,5kQn8KfvwUkJeoTnIoKmHQ==,0
1570,关于义乌工商职业技术学院虚拟现实设计与资源创作中心（含vr工作室）项目的结果公告[义乌市政府采购中心],1543298122000,If1Wv+lgu87jutgy6GvGzw==,0
1571,关于义乌工商职业技术学院电脑项目的废标公告[义乌市政府采购中心],1543200238000,F0N2Hz2trsfIbsqe19DudQ==,0
1572,关于义乌市数据管理中心包含数据开放平台建设和全生命周期管理平台建设。项目的结果公告[义乌市政府采购中心],1542933727000,oHhS4iFM3hPK0NyWreA6tQ==,0
1573,关于洒水车、垃圾压缩车采购的结果公告[义乌市政府采购中心],1542870756000,1LmvyEPjOr0JRers1iccRQ==,0
1574,关于大数据技术与应用实训室的废标公告[义乌市政府采购中心],1542848147000,SretW6JGUS+9mp3gpI+GJw==,0
1575,关于温州市经济和信息化委员会2018中国义乌智能装备博览会项目的结果公告[温州市华信采购招标代理有限公司],1542791328000,ItREKyKJURAmOcMRZKVQuQ==,0
1576,关于浙江省机电技师学院3D打印专业设备项目的结果公告[义乌市政府采购中心],1542783521000,K24HdteKBijnn02qKNaVZA==,0
1577,关于12吨多功能水罐消防车采购的结果公告[义乌市政府采购中心],1542697974000,pD8b8juLQL92I7ffbsj6WQ==,0
1578,关于义乌市综合行政执法局执法终端租赁项目的结果公告[义乌市政府采购中心],1542347361000,kG6ws6cANVYS4sfQanWcmg==,0
1579,关于行政四号楼物业服务管理项目的结果公告[义乌市政府采购中心],1542262414000,0btnfMjSk5EiLyIIr+/w6w==,0
1580,关于义乌市国际商贸学校台式机电脑和笔记本电脑项目的结果公告[义乌市政府采购中心],1542244198000,pfEEBC6wQ0ktbiunQ5ac1Q==,0
1581,关于义乌市中心医院直线加速器维保服务项目的废标公告[浙江开平企业管理咨询有限公司],1542173351000,p0ySkj99yNGoVkGBnHiiig==,0
1582,关于义乌市镇街平台财政财务管理系统升级改造项目的中标(成交)结果公告[浙江华诚建设工程招标代理有限公司],1542119167000,0KtvVi4Q0kO30ixTlSG5Ug==,0
1583,义乌海关荧光检测器采购中标结果公告,1542004970000,pXCX8Q8335zd99NksaDRSQ==,0
1584,关于义乌市中心医院广告制作服务项目 中标（成交）结果公告[浙江省成套工程有限公司],1541648500000,rXi5RHpi7bOdz4Jx9XTWLw==,0
1585,关于10吨举高喷射消防车的结果公告[义乌市政府采购中心],1541489388000,isxms/D9FlkP+ozeiXI5/A==,0
1586,关于浙江大学医学院附属第四医院信息化工程二期项目项目的废标公告[义乌市政府采购中心],1541146658000,JzvQy6EqMcDgj8EvhNBPww==,0
1587,关于义乌市福田街道餐厨垃圾处理设备采购及安装项目的结果公告[浙江至诚工程咨询有限责任公司],1541143155000,s6R5MqqA+1MqgTERplwcHA==,0
1588,关于浙江省机电技师学院VR虚拟设备项目的结果公告[义乌市政府采购中心],1541139914000,SNknGRi33VcJD1hu2scOJw==,0
1589,关于义乌市文化广电新闻出版局公共文化信息资源管理服务平台项目的结果公告[浙江开平企业管理咨询有限公司],1541046735000,PwTsRXxpWSfaeUg667etMA==,0
1590,关于超高效液相色谱三重四级杆质谱联用仪的结果公告[义乌市政府采购中心],1540965782000,KQrcsB7jI6cGla6wt/FUdw==,0
1591,关于电子胃镜的结果公告[义乌市政府采购中心],1540965531000,myWpD5qo2yxXtS3Th7gP/A==,0
1592,关于义乌市数据管理中心包含数据开放平台建设和全生命周期管理平台建设。项目的废标公告[义乌市政府采购中心],1540962702000,zWxoyd6h1QsdIhKntmAISA==,0
1593,关于义乌市人民政府稠城街道办事处宾王社区治安监控系统集成项目的结果公告[义乌市政府采购中心],1540537499000,brHeoflXHhAdr7wNwfO3Pg==,0
1594,关于国家税务总局义乌市税务局自助设备项目的结果公告[义乌市政府采购中心],1540533315000,Lg9VI77Bg+6WVm4m2Sb8Hw==,0
1595,关于义乌市妇幼保健计划生育服务中心信息硬件类物资采购项目的结果公告[义乌市政府采购中心],1540446298000,lDBZtJ8+Dv/ZHL9TaiOdBA==,0
1596,关于农房不动产登记档案扫描与装订的结果公告[义乌市政府采购中心],1540366475000,zHb1R3v0PCiltGgKLRO+4Q==,0
1597,关于义乌市义亭镇骨灰存放架采购及安装项目的结果公告[浙江至诚工程咨询有限责任公司],1540300480000,oGm40aUYia2GnZMOS23cqQ==,0
1598,义乌商贸服务业集聚区管理委员会中标（成交）结果公告,1540193713000,2Lzp8fya0sV2lRuqKngw+Q==,0
1599,关于义乌市公安局人员样本Y-STR数据库建设采购项目的结果公告[浙江至诚工程咨询有限责任公司],1539935889000,XRlbB2nij+LHfDebONglYw==,0
1600,关于义乌市交通运输局壁流式颗粒物捕集器（DPF）项目的结果公告[浙江开平企业管理咨询有限公司],1539934129000,CmHufKftAe1jaRaYO8j0Kw==,0
1601,关于浙江省机电技师学院智慧交通实训室建设项目项目的结果公告[义乌市政府采购中心],1539933734000,xYEk/5V1ykvBfMSEEi+YIQ==,0
1602,关于义乌市财政项目预算稽核中心2018-2020年度工程造价审核资格采购项目的结果公告[义乌市政府采购中心],1539928628000,BbkJOUZMLZFJ0qmkL9kD/A==,0
1603,关于义乌市文化馆钢琴采购项目的结果公告[浙江至诚工程咨询有限责任公司],1539842588000,nSycxRF5sCuwbz3z1bjxhQ==,0
1604,义乌边防检查站防冲撞液压升降柱采购及安装项目中标结果公告,1539836805000,+H68f1FYUGLV7/8mHtYVgQ==,0
1605,关于义乌市人民法院高清数字法庭建设采购项目的结果公告[义乌市政府采购中心],1539759789000,IPYW9WFzB1fRC2I7NOh6Ew==,0
1606,关于义乌市新型智慧城市规划调研方案的结果公告[义乌市政府采购中心],1539675122000,04bv9H49SCuvUsRo9goPKA==,0
1607,关于义乌市环境卫生管理处竹扫帚采购项目的结果公告[浙江至诚工程咨询有限责任公司],1539674434000,m/ZHRpeeFZxomtDg9wSl8Q==,0
1608,关于义乌市中心医院牛奶定点配送服务项目中标（成交）结果公告[浙江省成套工程有限公司],1539671482000,FbMk/s1iO7RYmxjE81rdHA==,0
1609,关于义乌市环境保护局义乌市第二次全国污染源普查第三方技术服务 (质量评估、报告编制等)项目的结果公告[浙江至诚工程咨询有限责任公司],1539593392000,CI6Ze6FIvkrGEiXcjwijYQ==,0
1610,关于义乌文化广场标牌标识货物采购项目的结果公告[浙江至诚工程咨询有限责任公司],1539334066000,xSZBj1IAWV7w3qs3My8oYQ==,0
1611,关于义乌市水务局详见义乌市2018年山洪灾害群测群防整体提升项目补充（变更）的结果公告[义乌市政府采购中心],1539333337000,1ik+OX+M/lWEriSBCn9Z5g==,0
1612,关于义乌市公路管理局2018年固定式交通流量调查设备（非接触式）采购项目的结果公告[建经投资咨询有限公司],1539071192000,xXvRdAjj3DADe1mkbrEN/A==,0
1613,关于第11届中国义乌国际森林产品博览会安吉馆设计搭建及活动组织政府采购项目的结果公告[浙江明业项目管理有限公司],1538294658000,PU6tAJt7HMoWrFynRpUUTg==,0
1614,关于义乌市中心医院一期节能改造的结果公告[义乌市政府采购中心],1538184364000,sQMYEy6oRSeLCkwhqE6hcg==,0
1615,关于浙江大学医学院附属第四医院信息化工程二期项目项目的结果公告[义乌市政府采购中心],1538117827000,L6ujXllfkqrLRHDPIS1j9w==,0
1616,关于义乌市文化馆钢琴采购项目的废标公告[浙江至诚工程咨询有限责任公司],1538113113000,yP2x3egCkl8EU2cDvk+vaQ==,0
1617,关于义乌市建筑工程质量监督站建设工程质量安全监督检测采购项目的结果公告[浙江至诚工程咨询有限责任公司],1538107347000,OXFsayuLEpYbSHXDD93vQg==,0
1618,关于义乌市国土资源局义乌市第三次全国土地调查项目项目的结果公告[义乌市政府采购中心],1538033920000,E9GhuIJaHQM8yBwbL9/14A==,0
1619,关于义乌市上溪镇人民政府治安监控系统(三期)项目的建设和维护项目的结果公告[浙江开平企业管理咨询有限公司],1538030606000,vBFQn7iJEMoD+YzVMiui+Q==,0
1620,关于义乌市文化广电新闻出版局（体育局）2018年度体育健身器材维护维修服务的结果公告[浙江开平企业管理咨询有限公司],1537944281000,khbttP6ey9YKQxIINHyg3w==,0
1621,关于义乌市人民法院数字审委会采购项目的结果公告[义乌市政府采购中心],1537942024000,eDK9hzGPtNwD8NLHU7zO4Q==,0
1622,关于国家税务总局义乌市税务局自助设备项目的废标公告[义乌市政府采购中心],1537499956000,ybQ0DJABjLT7SlgtRTR1uQ==,0
1623,关于义乌市市政工程管理处2018年城区桥梁检项目的结果公告[浙江省成套招标代理有限公司],1537438220000,bVYdyMASQaywEWxMcnWVtA==,0
1624,关于义乌市公路管理局智慧公路（应急指挥中心）二期的结果公告[义乌市政府采购中心],1537431679000,g/6enyt7AxoJNHr/iG7XaQ==,0
1625,关于义乌市佛堂镇人民政府义乌市佛堂镇镇区生活垃圾收集运输第三方运项目的结果公告[浙江至诚工程咨询有限责任公司],1537346147000,ZmKsaG58sxNC+oJ3o6t8AQ==,0
1626,关于义乌市江东拓展区东区（YZ-JD-04单元02单元街区）控规修编和城市设计采购项目的结果公告[浙江至诚工程咨询有限责任公司],1537345387000,R0ihn97Oaqu3npoVi1oYWQ==,0
1627,关于流式细胞仪的结果公告[义乌市政府采购中心],1537342791000,dK8eWhoTWsnIWfcr9J0pBg==,0
1628,关于义乌市人民法院国际商贸城人民法庭数字法庭信息化建设项目的结果公告[义乌市政府采购中心],1537338888000,oMY2GLaeuJbzYRAjcOvA3Q==,0
1629,关于2017年义乌市公安局信息化项目（义乌智慧公安项目三期）的结果公告[义乌市政府采购中心],1537252832000,goI2i5gvRo17GBWMX0heTw==,0
1630,关于义乌市民政局门牌、路牌项目的结果公告[义乌市政府采购中心],1537252001000,PHzsNATfMYFZjR4dIGCNFQ==,0
1631,关于义乌市饮用水在线监测设备采购项目的结果公告[浙江至诚工程咨询有限责任公司],1537149184000,j2fjZ6rw40THQLfVQXN+HA==,0
1632,关于义乌工商职业技术学院“货到人”智能拣货系统项目的结果公告[浙江开平企业管理咨询有限公司],1536825710000,FTz/idgtdtafoKAMPWdj/Q==,0
1633,关于义乌市先进制造业高技能人才公共实训基地实训楼（连廊）的结果公告[浙江兴业建设项目管理有限公司],1536544479000,UUUGlfjk8dGVOVuQCQLR3g==,0
1634,关于义乌市公安局交通警察大队义乌市智能交通系统二期运营服务项目的结果公告[义乌市政府采购中心],1536310145000,77wNM6VpxIr4hvqVPyeIOw==,0
1635,关于义乌市稠江街道骨灰存放架采购及安装项目的结果公告[浙江至诚工程咨询有限责任公司],1536308187000,vi1VWEnEi3qyOFlmFhIcEQ==,0
1636,关于义乌市公安局档案数字化扫描加工项目的结果公告[义乌市政府采购中心],1536218443000,v+YXvWsl9yNUnx+DBeFDOw==,0
1637,关于义乌市公安局交通警察大队义乌市智能交通系统二期运营服务监理项目的结果公告[义乌市政府采购中心],1536215078000,WBEWc3FV1YKw/e2idcwEew==,0
1638,关于义乌市人力资源和社会保障信息管理中心一窗受理平台对接改造项目的结果公告[义乌市政府采购中心],1536041785000,d0ZBtJPUaxFOuHaQXWqLSg==,0
1639,关于义乌市中心医院鲜花、水果店合作经营服务项目中标（成交）结果公告[浙江省成套工程有限公司],1535705198000,5t6uXgOHy75cMP3hGl5uYw==,0
1640,关于义乌市中心医院零星修缮工程入围 项目中标结果公告[浙江省成套工程有限公司],1535704552000,Doqe8ibSHRXaVaaN6NZJLg==,0
1641,关于义乌市苏溪镇人民政府苏溪镇32米高喷消防车及配套器材项目的结果公告[义乌市政府采购中心],1535702445000,7oYnM2t8UmwqunE3erLdIQ==,0
1642,关于义乌市社会福利院康复医疗器材设备2项目的结果公告[义乌市政府采购中心],1535696331000,C1T7eOj/fWxJA999KOgiGw==,0
1643,关于义乌市市场监督管理局智慧监管二期平台开发项目的结果公告[义乌市政府采购中心],1535615073000,ji1iOA1Y4jFm2wblh44Fwg==,0
1644,关于浙江大学医学院附属第四医院PACS系统项目的结果公告[义乌市政府采购中心],1535609037000,L2AWntnNb5MxnegNuxSD7g==,0
1645,关于全自动药品分包机的结果公告[义乌市政府采购中心],1535436492000,RlL9IbqO+H1zNHM+yB7WUw==,0
1646,关于义乌市民政局门牌、路牌项目的废标公告[义乌市政府采购中心],1535091014000,hE5Qh27Ekuoq2M9yOWJ2rA==,0
1647,关于义乌市环境卫生管理处洗扫车项目的结果公告[义乌市政府采购中心],1535072637000,uiTj3xCiBMjYMrQFUm+SKQ==,0
1648,关于义乌市北苑街道茂后村农村生活污水处理项目的结果公告[浙江至诚工程咨询有限责任公司],1534928649000,ST7J20pLP0090RmNXbLHpw==,0
1649,关于义乌市医疗社会保险管理处长护保险第三方机构评估与经办服务项目的结果公告[义乌市政府采购中心],1534927583000,DTl+Kb+w6kJJd3LpwgNLMg==,0
1650,关于义乌市中心医院保洁、运送等服务采购的结果公告[义乌市政府采购中心],1534904623000,vp7ggqEOZHMfXAMBxaI3yw==,0
1651,关于义乌市中心医院医疗用品便利小超市承包经营项目中标（成交）结果公告[浙江省成套工程有限公司],1534845125000,SzscSj4gc5k0KOsYQ3OA2Q==,0
1652,关于义乌市中心医院超市租赁项目 中标（成交）结果公告[浙江省成套工程有限公司],1534844686000,ArOYoVO33B0NAtuoIHHnbw==,0
1653,关于浙江省机电技师学院智慧交通实训室建设项目项目的结果公告[义乌市政府采购中心],1534495696000,5hWIdNPUzlUPwqB0hgLYBA==,0
1654,关于义乌市国土资源局国土资源数据2000国家大地坐标系统转换项目的结果公告[义乌市政府采购中心],1534493621000,WQm6O+xWkyO7SROHSHzgdg==,0
1655,关于义乌市中心城区4个控规单元控制性详细规划及城市设计采购项目的结果公告[浙江至诚工程咨询有限责任公司],1534416068000,uDaaDanmkwtUwRUXNOyzYQ==,0
1656,关于浙江大学医学院附属第四医院碳纤维手术床项目的结果公告[义乌市政府采购中心],1534408941000,pDupstwiSiFO+ckoUxPu0g==,0
1657,关于浙江大学医学院附属第四医院教学模型项目的结果公告[义乌市政府采购中心],1534408892000,WiAGWBTD6tadheDMdI/eHg==,0
1658,义乌市妇幼保健计划生育服务中心基本户开户银行招标项目中标公告,1534399108000,Sp1PmyesQzvyJFwbQL/CIw==,0
1659,关于义乌市教育局中小学幼儿园法律顾问服务项目的结果公告[义乌市政府采购中心],1534397226000,deX1v29ZzM14gXtsV2SVWQ==,0
1660,关于义乌市公路管理局2018年农村公路桥梁定期检查项目年农村项目（第二次）的结果公告[浙江省成套招标代理有限公司],1534392362000,FeIimOEyn/g6IGfgfjg8TQ==,0
1661,关于义乌市数据管理中心网站集约化迁移改版项目的结果公告[义乌市政府采购中心],1534295461000,E4mpd2SoJlM3a6N1UIhNiA==,0
1662,关于城市有机更新区块十二（车站区块稠城三校周边片区）项目的中标(成交)结果公告[义乌市城市管理委员会],1534235041000,RFCfKSJguEII4itHVpsxwQ==,0
1663,关于城市有机更新区块十一（车站区块车站路片区）项目的中标(成交)结果公告[义乌市城市管理委员会],1534234104000,+ZPTqF6mmMls+zm99XFacA==,0
1664,关于皮卡工具车采购的结果公告[义乌市政府采购中心],1534228678000,wSjhNB8QFNXTVeDvEa/gXg==,0
1665,关于义乌工商职业技术学院2018年度台式电脑项目的废标公告[义乌市政府采购中心],1533883632000,1TAOJOpoG/kjfp1WAcRBiw==,0
1666,关于义乌市环境保护局义乌市污染源入户调查服务项目的结果公告[浙江至诚工程咨询有限责任公司],1533805137000,wppQRu8tpvVklsMjuhZHtg==,0
1667,关于义乌市统计局第四次经济普查手持移动终端PAD采购项目的结果公告[义乌市政府采购中心],1533709125000,N7z+ojHq/iYgvrhR07ng8A==,0
1668,关于义乌市水务局2018年山洪灾害群测群防整体提升项目项目的结果公告[义乌市政府采购中心],1533694299000,IyqAvexUdaLwzGhOx/AThQ==,0
1669,关于义乌市人民法院审判庭桌椅等家具项目的结果公告[义乌市政府采购中心],1533286733000,SiBGQXcFpa8nuTEb8vdERQ==,0
1670,关于义乌市廿三里街道骨灰存放架采购及安装项目的中标结果公告[浙江至诚工程咨询有限责任公司],1533264075000,xd702nmUdQA2nf46nT3pXA==,0
1671,关于义乌工商职业技术学院学生公寓门卫服务外包项目的结果公告[浙江开平企业管理咨询有限公司],1533194984000,QNgSVqu4ivjfkZ0TwLKcyQ==,0
1672,关于脱水平推式转运站设备及配套车辆的结果公告[义乌市政府采购中心],1533098957000,hzcHMznCvTl3nzAdqCEreQ==,0
1673,关于义乌市妇幼保健计划生育服务中心移动工作站项目的结果公告[浙江开平企业管理咨询有限公司],1533097585000,XyvIdls251bZH1wq3cgDjg==,0
1674,关于义乌市妇幼保健计划生育服务中心、义乌市大陈中心卫生院、义乌市赤岸中心卫生院双板DR的中标结果公告[浙江国际招（投）标公司],1532669146000,/ULWUMaqqe/gVNZZi4lG3g==,0
1675,关于义乌市妇幼保健计划生育服务中心数字乳腺X线摄影系统的中标结果公告[浙江国际招（投）标公司],1532669091000,zrdct2a6mtx3x1pnZTHf2w==,0
1676,关于义乌市环境卫生管理处3吨洗扫车项目的结果公告[义乌市政府采购中心],1532653918000,2ytL5cd3eKivepWXY4YYWg==,0
1677,关于义乌市急救中心救护车项目的结果公告[义乌市政府采购中心],1532500112000,ygvPmVO60Bg7ts/zoNfM9w==,0
1678,关于义乌市第二人民医院2018-2019年保洁服务采购项目的结果公告[浙江至诚工程咨询有限责任公司],1532328139000,4LrNy0mPo5EEkTkIRgUz6w==,0
1679,关于义乌工商职业技术学院2018年度台式电脑项目的废标公告[义乌市政府采购中心],1532051417000,FSe+1h85eSUPN+Uo3QiqHQ==,0
1680,关于义乌市公安局交通警察大队二轮摩托车采购项目的结果公告[浙江至诚工程咨询有限责任公司],1531982064000,Gt7V6/ud8yYn3V27T4TNGw==,0
1681,关于义乌市中心医院2018-2019年度保安服务项目的结果公告[浙江省成套工程有限公司],1531901617000,gpq0qLSA3X8PAFRM09Q12Q==,0
1682,关于义乌市中心医院绿化养护项目中标结果公告[浙江省成套工程有限公司],1531895768000,yau3Fk2W9Ry5cMhDxumf4A==,0
1683,关于义乌经济技术开发区文化广场剧场舞台声反射罩采购项目的结果公告[浙江至诚工程咨询有限责任公司],1531811852000,XNXw2HicGaihFypgVQJl7g==,0
1684,关于义乌市后宅中学学生床项目的结果公告[浙江开平企业管理咨询有限公司],1531810652000,OwsrXKPP7baWVgLqw0vCKA==,0
1685,关于义乌市公路管理局2018年农村公路桥梁定期检查项目的废标公告[浙江省成套招标代理有限公司],1531486577000,IDnjSCj4kLnB7EA1gpbDEw==,0
1686,关于义乌市苏溪镇人民政府苏溪镇32米高喷消防车及配套器材项目的结果公告[义乌市政府采购中心],1531470190000,MPPZKpXgRyEx5lZwr1ZJJQ==,0
1687,关于义乌市2018年度拆除违章建筑和非法广告牌采购项目的结果公告[浙江至诚工程咨询有限责任公司],1531377489000,eALdDZPkdveJvafkh7PC/g==,0
1688,关于义乌市佛堂镇人民政府3吨专用消防车项目的废标公告[义乌市政府采购中心],1531278657000,rcgYivc9jEQg5/tD9mxoHg==,0
1689,关于义乌市中心医院被服洗涤、收送、清点服务项目的结果公告[浙江开平企业管理咨询有限公司],1531271787000,tZ+LRLTQRmYzTdO29sBczg==,0
1690,关于义乌市公安局交通警察大队执法记录仪项目的结果公告[浙江至诚工程咨询有限责任公司],1531211953000,M4DXm9ii89op6/O/s/lecA==,0
