num,title,publishDate,articleId,isYW
893,2023年度金华烟草消防、安防设施设备改造采购项目（义乌消（监）控室改造）更正公告,1683768591000,loZlswg7M89KM6j+qACFzQ==,0
894,金华-义乌-东阳市域轨道交通工程运营2023年生产类耗材采购项目中标公示,1683710105000,voaqGT73LKk/JlUn3XT1zA==,0
895,义乌市水处理有限责任公司义乌市水处理有限责任公司2023-2024年度安保服务采购合同公告,1683709817000,T1m5Jy1T2WIUauy0bMYSQA==,0
896,关于浙江义乌市自来水有限公司压力实时采集监测设备采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683707315000,umcI/cfZE70WGx12cUyFxQ==,0
897,2023年度金华烟草消防、安防设施设备改造采购项目（义乌消（监）控室改造）更正公告,1683705942000,LcHWzB21zN1SxlYlEA+3Pw==,0
898,义乌市恒风长途客运有限公司13米客运车、7米客运车采购项目征求意见函,1683702496000,mx4vLruzmeCg6fspQtE6zw==,0
899,关于义乌市市场发展集团有限公司农批管理分公司卫生保洁、垃圾分类及清运服务采购招标公告[义乌产权交易所有限公司招投标中心],1683685748000,TZhjKjSoeiogoKjnaywNCw==,0
900,义乌市自来水安装工程有限公司2023年球墨铸铁水表井盖采购项目征求意见函,1683619915000,gETFZDfwvBGKXtkrAj9C/Q==,0
901,义乌景澜酒店项目软装设计采购项目竞争性磋商公告（非政府采购）,1683618331000,dBDmXvpCoYiGxy3W1qGmEQ==,0
902,关于义乌市自来水安装工程有限公司爱旭二期污水压力管工程PE管材管件采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683616509000,Jz4NQhnQr0XSt5TnPz6uBg==,0
903,关于义乌粮食市场卫生保洁服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1683607136000,NmFeQUnVZqbssNgznCjz0Q==,0
904,关于义乌粮食市场卫生保洁服务采购项目的终止公告[浙江省义乌市粮油储运有限公司],1683593558000,QWv5mAIbPIxkzjCVM5ZzQQ==,0
905,关于义乌粮食市场卫生保洁服务采购项目采购结果更正公告[义乌产权交易所有限公司招投标中心],1683535079000,zuXk+7MsHy3bhnSPEWDEaw==,0
906,关于中国计量大学现代科技学院义乌资产经营有限责任公司公寓生活配套商铺招商的中标结果公告[浙江求是招标代理有限公司],1683525058000,zEby8OWlRnmkSSLkvlS8Og==,0
907,关于义乌市排水有限公司泵站维保服务采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683521203000,RbjHOaixtcMp7dqO5oJsuA==,0
908,关于义乌市自来水安装工程有限公司正泰工业污水专管工程、爱旭二期污水压力管工程阀门采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683362730000,eKpwtTMSfzfdBGQ/tt6t5Q==,0
909,关于义乌市供销集团有限公司GP-L832加强型连栋薄膜温室、GP-C832单体钢架大棚及电动外遮阳棚采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683362671000,MTwy5Yy/xIDmcKFr3bdRkg==,0
910,关于义乌粮食市场卫生保洁服务采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683272248000,NT8Ygwxa1NLuH2FJUOJC6A==,0
911,关于义乌市自来水安装工程有限公司正泰工业污水专管工程螺旋钢管采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683264520000,hI+KBCsYO0qtRQ2/8kigOQ==,0
912,义乌市市场发展集团有限公司农批管理分公司卫生保洁、垃圾分类及清运服务采购征求意见函,1683252746000,sCTFAW+8pbn8um2KOhA9sA==,0
913,关于义乌市第二自来水有限公司次氯酸钠药剂项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683249487000,B+/HyPUR/nYTK+N08FYJ/w==,0
914,关于义乌市第二自来水有限公司2023-2024年民工服务项目的废标公告[义乌产权交易所有限公司招投标中心],1683179737000,KgFzdwYVhLgfy1T/P/G9cA==,0
915,关于义乌中国小商品城大数据有限公司商城生活服务平台采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1683173091000,6Z+f39GOODtTzBUyqFb5kA==,0
916,关于义乌市云上之溪集体资产运营有限公司义乌市上溪镇水域保洁服务采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1682659658000,bqnnApi6PxJ6ULuZ59dNnw==,0
917,关于义乌市自来水安装工程有限公司2023年PE管材管件采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1682580836000,5IL/YDXGlxVL5CyMv3qu7Q==,0
918,金华-义乌-东阳市域轨道交通工程槐堂综合楼食堂设备采购项目中标结果公告更正,1682562849000,hdN/JH/0sndfH196CSHcJA==,0
919,关于义乌市城建资源经营股份有限公司义乌市城建资源经营股份有限公司2023年度道路及人行道收费设备采购项目的公开招标公告[义乌产权交易所有限公司],1682561639000,RExfk6Jr1x4wjs7wYHBEwg==,0
920,关于义乌高新区建材科技有限公司2023年度水泥采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1682486452000,CqeOIuorm4gn14ksoMWFnA==,0
921,关于2023-2025年度金华烟草空调设备维修采购项目（义乌）（非政府采购）的中标公告[浙江金华阳光招标代理有限公司],1682476698000,QWnxbdzfUx09rYkG9pcXyg==,0
922,关于义乌高新区建材科技有限公司P·O42.5级水泥项目的终止公告[义乌产权交易所有限公司招投标中心],1682471087000,jGfhZqosPBHL8ul1bDkSGQ==,0
923,国家税务总局义乌市税务局档案整理及数字化扫描采购项目中标结果公告,1682413167000,v4mCtdkKllUSj453dn7E7g==,0
924,金华-义乌-东阳市域轨道交通工程槐堂综合楼食堂设备采购项目中标公示,1682411140000,zLy071j95mi1lSVEpD6UZQ==,0
925,关于义乌市第二自来水有限公司次氯酸钠药剂项目的中标候选人公示[义乌产权交易所有限公司招投标中心],1682401938000,8CsvuqNA9lBoCBAM/nMwlQ==,0
926,关于义乌市自来水安装工程有限公司正泰工业污水专管工程螺旋钢管采购项目的更正公告[义乌产权交易所有限公司招投标中心],1682391093000,HeTwc89lNqjpz0zxqn/goQ==,0
927,关于中国工商银行股份有限公司义乌分行江南支行装修改造工程招标公告（非政府采购）[浙江中通通信有限公司],1682386718000,3Ok0iDtpn/zBVHymMNYNug==,0
928,关于中国工商银行股份有限公司义乌分行商城支行营业部装修改造工程的招标公告[浙江科佳工程咨询有限公司],1682384981000,jEQMSmtLtJd6ZO5+KDl+OQ==,0
929,关于浙江义乌市自来水有限公司木质粉末活性炭采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1682321118000,7yUmF7O149JOrx2JyfuFRA==,0
930,关于浙江恒风集团有限公司2023年度城乡公交候车亭采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1682314406000,/gBuIpTNTJO0sp2cvZs0rA==,0
931,2023年浙江省烟草公司金华市公司2023年度金华烟草消防、安防设施设备改造采购项目（义乌消（监）控室改造）招标公告,1682302668000,D4ZFSZK/94iv52ARV8heFQ==,0
932,关于义乌市排水有限公司劳务服务采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1682239459000,TiK6NIcId1H/9R6Ur1X7ZA==,0
933,关于义乌市供销集团有限公司GP-L832加强型连栋薄膜温室、GP-C832单体钢架大棚及电动外遮阳棚采购项目的更正公告[义乌产权交易所有限公司招投标中心],1682235031000,/C4JF5D2fg7hUCawGo7POg==,0
934,关于义乌市后勤服务有限公司空调设备及配套辅材项目的公开招标公告[义乌产权交易所有限公司],1682234642000,Qb64NYtmcb3iNMHkarJgWA==,0
935,关于义乌市自来水安装工程有限公司2023年高层阀门采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1682228164000,scwYtJKh5YbgeftSSe2GXw==,0
936,金华-义乌-东阳市域轨道交通工程运营2023-2025年空调循环水系统清洗及水处理项目招标公告（非政府采购项目）,1682211263000,8Vds+EVafwy9NyUQ6T1pUQ==,0
937,金华-义乌-东阳市域轨道交通工程运营2023-2025年环境及职业病危害因素检测技术服务项目招标公告（非政府采购项目）,1682211245000,tHvrbjliI3hBDjFonDgJlg==,0
938,关于义乌市排水有限公司泵站维保服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1682141556000,3Q/qUojsnMB0mamdlZET1w==,0
939,"关于义乌中国小商品城大数据有限公司
商城生活服务平台采购项目的公开招标公告[义乌产权交易所有限公司]",1682130845000,OGrLSxklwiDSjccxdK/rAQ==,0
940,关于浙江省义乌市恒风国际旅游有限公司13米特大型高一级车辆采购项目项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1682062812000,MHTlo5ni24sJ8mmwwvAxbQ==,0
941,关于S319义乌至江山公路兰溪灵马公路桥头至婺城交界段改建工程及市政配套工程招标代理的中标结果公告[浙江宏誉工程咨询有限公司],1682052133000,bTB5bgsMU6c1aL10PisuhQ==,0
942,关于义乌粮食市场卫生保洁服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681978473000,cfGXQvCgULW+r42JydZwqg==,0
943,关于义乌产权交易所有限公司2023年新网站开发软件项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1681968402000,9+SqUAHApI26OK6lJOuX8w==,0
944,关于2023-2025年度金华烟草空调设备维修采购项目（义乌）（非政府采购）的中标候选人公告[浙江金华阳光招标代理有限公司],1681892208000,xG/hbY3EILWU9KeJbyp9Ag==,0
945,关于义乌高新区建材科技有限公司义乌高新区建材科技有限公司2023年度II级粉煤灰（原厂灰）项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681891866000,A141kEJS3qGO3dTINLKsUA==,0
946,关于义乌粮食市场卫生保洁服务采购项目的废标公告[义乌产权交易所有限公司招投标中心],1681870207000,x+uvFWmoGMfyE0zI98B8NQ==,0
947,关于义乌市国际陆港集团有限公司义乌市国际陆港集团有限公司青口物流中心、福田物流中心物业服务采购项目的中标候选人公示[义乌产权交易所有限公司招投标中心 ],1681799297000,GUtiW3cfdv1UPe8CELLMRg==,0
948,关于浙江义乌市自来水有限公司压力实时采集监测设备采购项目的更正公告[义乌产权交易所有限公司],1681787808000,RS82GJETTxaId/2u0yaEvQ==,0
949,关于浙江义乌市自来水有限公司压力实时采集监测设备采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681785844000,64q0VTVgmzsv3zq1pVfTqw==,0
950,[上虞、江滨、丽水、义乌、龙泉、遂昌、安吉公司燃气用薄壁不锈钢管材及管件采购项目] 中标结果公告,1681785273000,RWSqlrdAHgYI6ze2dXDaNg==,0
951,金华-义乌-东阳市域轨道交通工程运营2023年生产类耗材采购项目招标公告（非政府采购项目）,1681780589000,2Jd7JFTBGnV3NjDNqOro5w==,0
952,金华-义乌-东阳市域轨道交通工程运营2023年油料化工采购项目招标公告（非政府采购项目）,1681780493000,ccwLqkXU9AKZ8BIKnYmcpA==,0
953,义乌高新区建材科技有限公司2023年度II级粉煤灰（原厂灰）采购项目征求意见函,1681461016000,V05yiLgJDUPnfOcAFQe7ow==,0
954,关于义乌市供销集团有限公司GP-L832加强型连栋薄膜温室、GP-C832单体钢架大棚及电动外遮阳棚采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681455162000,trI7j44MvTeWrdLWsWn9ZA==,0
955,关于义乌市排水有限公司劳务服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681450578000,6Eu5vtYL93W5/iBkb/vKLA==,0
956,关于义乌市排水有限公司劳务服务采购项目的废标公告[义乌产权交易所有限公司招投标中心],1681441140000,Y8jTkwMgjbQAW+n15YMiOg==,0
957,关于中国计量大学现代科技学院义乌资产经营有限责任公司公寓生活配套商铺招商的公开招标公告[浙江求是招标代理有限公司],1681376328000,hxCC6vtdAZKgwsQ75gGyvg==,0
958,关于义乌市自来水安装工程有限公司爱旭二期污水压力管工程PE管材管件采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681370220000,pdFz+29W00EVNxX5+Al+KQ==,0
959,关于金华-义乌-东阳市域轨道交通工程运营人员2023-2025年行政、运作类工作服采购项目的中标(成交)结果公告（非政府采购项目）[金华市政府采购中心],1681277491000,X++kCabc8S6dBJ0nOKsyCg==,0
960,关于义乌高新区建材科技有限公司P·O42.5级水泥项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1681277468000,xVLPqsiseZ3vYI+uQe5dbA==,0
961,关于义乌市排水有限公司乌市排水有限公司液位计、流量计、数据采集仪、西门子模块设备采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1681275625000,r3PBbaxUwSy+0LJ05+4MBA==,0
962,关于义乌市自来水安装工程有限公司正泰工业污水专管工程、爱旭二期污水压力管工程阀门采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681273389000,xbi39Kct9s/IL7UUPTU5Ag==,0
963,金华-义乌-东阳市域轨道交通工程运营人员2023-2025年维修类工作服采购中标结果公告（非政府采购公告）,1681192913000,hfdfz+qWe6K3TdwjNApt/w==,0
964,关于义乌市第二自来水有限公司2023-2024年民工服务项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681180236000,pjU3uRjdoC0anSJM/O8K4w==,0
965,关于义乌市自来水安装工程有限公司正泰工业污水专管工程螺旋钢管采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1681178835000,o/0aQN+kFPMYJ/9w+Wn3Yw==,0
966,关于义乌市第二自来水有限公司2023-2024年民工服务项目的废标公告[义乌产权交易所有限公司招投标中心],1681108897000,2zZRxCVTKE+Md3l6e/eIdQ==,0
967,关于浙江义乌农村经济发展有限公司义乌副食品市场中央空调保养和保修采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1680854282000,n2KaE7pHEpkYeEd3F4yCsg==,0
968,关于义乌市云上之溪集体资产运营有限公司义乌市上溪镇水域保洁服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1680850550000,52TeJDI7ZmeRGk9a7V3xVg==,0
969,关于义乌市自来水安装工程有限公司2023年PE管材管件采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1680846967000,UjP3wLtXMWaVC+2xSSeLLg==,0
970,关于义乌高新区建材科技有限公司2023年度外加剂采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1680838137000,/3cpOm1JP1/BSmysZFBh3A==,0
971,关于 S319义乌至江山公路兰溪灵马公路桥头至婺城交界段改建工程及市政配套工程招标代理的更正公告 [浙江宏誉工程咨询有限公司 ],1680831842000,HrMnA9/Wp1I3JjJ/qeclRw==,0
972,关于义乌市城市投资建设集团有限公司义乌市城市投资建设集团有限公司及下属单位企业年金基金受托管理人采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1680767905000,MxVKeqTpTkjSoLsypZaBIg==,0
973,关于义乌市排水有限公司劳务服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1680760424000,ov9k83TGyi/TW8So1JYBcw==,0
974,关于义乌市云上之溪集体资产运营有限公司义乌市上溪镇水域保洁服务采购项目的废标公告[义乌产权交易所有限公司招投标中心],1680759785000,sRGHyLiDWqyEhhI0ZWi6eg==,0
975,关于义乌市排水有限公司劳务服务采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1680595127000,jr2C220mAcG5IEtJPRTCXA==,0
976,义乌高新区建材科技有限公司2023年度外加剂采购项目征求意见函,1680585096000,dDoM6jj0e3LZ5mJX7mEQTg==,0
977,关于S319义乌至江山公路兰溪灵马公路桥头至婺城交界段改建工程水域占补平衡编制中标（成交）结果公告（非政府采购类）[浙江中兰工程项目管理有限公司],1680577341000,0+H5dtB34m0EyKe+XnTqlA==,0
978,关于义乌市恒风传媒科技有限公司2023-2024年度公交站点设施维修维护服务项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1680577084000,2xMg4qgmc7i9tZBw4RLUsg==,0
979,关于义乌高新区建材科技有限公司萘脂高效型外加剂项目的终止公告[义乌产权交易所有限公司招投标中心],1680571262000,iPigtAllpiS5qv/p6aL79w==,0
980,金华-义乌-东阳市域轨道交通工程槐堂综合楼食堂设备采购项目招标公告,1680518445000,Pnd15Tmp/chWAAUzxv8ICA==,0
981,关于浙江义乌市自来水有限公司粉末活性炭采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1680505941000,+P99bfSnjWoW3z77y/N2Ow==,0
982,关于义乌市环境集团有限公司环卫作业车辆配件采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1680498329000,GcZhTHqpBhP1PDZYjOLR/Q==,0
983,关于义乌市自来水安装工程有限公司正泰工业污水专管工程PE管材管件采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1680253907000,6E7Qm7l5wRVnJ5xEsTj5dQ==,0
984,S319义乌至江山公路兰溪灵马公路桥头至婺城交界段改建工程及市政配套工程招标代理的招标公告,1680248818000,jWhQ5YyvsnQxIfne7LU0BQ==,0
985,关于浙江省义乌市恒风国际旅游有限公司13米特大型高一级车辆采购项目项目的公开招标公告[义乌产权交易所有限公司],1680228965000,WE3fCSedZG1oDc322pLNew==,0
986,义乌产权交易所有限公司2023年新网站开发软件项目的公开招标公告,1680224032000,7W84YeynohMRrpu2b3zqYw==,0
987,关于义乌市排水有限公司乌市排水有限公司液位计、流量计、数据采集仪、西门子模块设备采购项目的更正公告[义乌产权交易所有限公司招投标中心],1680167405000,MqLF4CxE+pFVc/rUX6Pv0Q==,0
988,关于义乌市第二自来水有限公司次氯酸钠药剂项目的公开招标公告[义乌产权交易所有限公司招投标中心],1680158122000,1YofNcNN96H5Aq8uUhdEJA==,0
989,关于义乌市排水有限公司物联感知设备项目采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1680148726000,3HL/1xAz36mcpyQrLwyJwQ==,0
990,关于义乌粮食市场卫生保洁服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1680067925000,pbrkAFdigKZ1/SAqFtrHaA==,0
991,关于S319义乌至江山公路兰溪灵马公路桥头至婺城交界段改建工程水域占补平衡编制询比公告（非政府采购类）[浙江中兰工程项目管理有限公司],1680058525000,eBNRjEJqMGRKkvMCNx9xZQ==,0
992,关于义乌副食品市场中央空调保养和保修采购项目的中标候选人公示[义乌产权交易所有限公司招投标中心],1679977160000,BUB3/J6MR6OzbqHWGBfaUA==,0
993,关于中华人民共和国义乌出入境边防检查站营区绿化提档改造项目的成交公告（非政府采购项目）,1679963100000,AbINpMpy05D/5R7ZE4raeg==,0
994,关于义乌市排水有限公司员工工作服项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1679892275000,XTrH6p1io9xgiRhb3tDqAQ==,0
995,关于义乌市国际陆港集团有限公司青口物流中心、福田物流中心物业服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1679885320000,VVeh6HV2VeasO7I4fDc8iA==,0
996,交通银行股份有限公司义乌分行保安服务采购项目（非政府采购项目）的中标（成交）结果公告,1679627477000,6cXUwmGLNDSoNygCrvdAfg==,0
997,关于义乌市自来水安装工程有限公司正泰工业污水专管工程PE管材管件采购项目的更正公告[义乌产权交易所有限公司招投标中心],1679546199000,MJZtgCKSeya44mobwFoqmg==,0
998,关于义乌市排水有限公司便携式移动排涝泵项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1679544721000,Ml5onFcgOME+cWPF/fiOAQ==,0
999,关于2023-2025年度金华烟草空调设备维修采购项目（义乌）招标公告[浙江省烟草公司金华市公司],1679532501000,mASzQSYdICK7sxJ+HDi+PQ==,0
1000,关于义乌市环境集团有限公司环卫作业车辆配件采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1679466168000,6xRJbSnTNltKo/pOUAg53w==,0
1001,义乌市环境集团有限公司环卫作业车辆配件采购项目采购结果更正公告,1679391061000,+0D4IJaUACT/L8IMsTyL3Q==,0
1002,义乌市人民武装部物业采购项目的中标结果公告,1679390625000,bDLgjj5Fepg+FTuE4ERkYw==,0
1003,关于义乌高新区建材科技有限公司P·O42.5级水泥项目的更正公告[义乌产权交易所有限公司招投标中心],1679382937000,nefxWSXrjaFF+CzOa6nPuQ==,0
1004,义乌市国际陆港集团有限公司青口物流中心、福田物流中心物业服务采购征求意见函,1679366079000,15/Noj4DVt13e8UCmCrgEg==,0
1005,关于义乌高新区建材科技有限公司萘脂高效型外加剂项目的公开招标公告[义乌产权交易所有限公司招投标中心],1679362441000,PgS9az/MxVZ1Atw2QMGDBA==,0
1006,关于乌市排水有限公司液位计、流量计、数据采集仪、西门子模块设备采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1679300270000,jNU/TJemTKjKL3CzyszYig==,0
1007,关于义乌市模具产业发展有限公司义乌模具城卫生保洁及垃圾清运服务外包采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1679297295000,oZgLYOZ/Sp3XmWBQQnG/5Q==,0
1008,关于义乌市第二自来水有限公司2023-2024年民工服务项目的公开招标公告[义乌产权交易所有限公司招投标中心],1679296798000,tR6r921bLjM6oDrg0RBPKw==,0
1009,关于义乌市水处理有限责任公司2023-2024年度安保服务采购的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1679287869000,FBoXlXduH4j65gndAJJwDA==,0
1010,关于义乌市环境集团有限公司环卫作业车辆配件采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1679035974000,OYcposZog5nCK2vLfMjc/w==,0
1011,关于浙江义乌市自来水有限公司氢氧化钙300吨项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1679034936000,HVCwzAPl+va+wPnA6h7RXQ==,0
1012,关于义乌市城市投资建设集团有限公司及下属单位企业年金基金受托管理人采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1679020061000,FMkUKsFhFSBfwCWiExoEbA==,0
1013,关于浙江义乌市自来水有限公司2023年试剂耗材采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1678946853000,xUk0dXr/0FTaUk/FGzET4A==,0
1014,关于义乌市云上之溪集体资产运营有有限公司义乌市上溪镇水域保洁服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1678934891000,m0eGipzIniluC2MJtuoehw==,0
1015,金华-义乌-东阳市域轨道交通工程运营人员2023-2025年行政、运作类工作服采购项目招标补充文件（一）,1678848853000,7j1cmlPcl5zj2C3JyQYp0g==,0
1016,金华-义乌-东阳市域轨道交通工程运营人员2023-2025年维修类工作服采购项目招标补充文件（一）,1678847786000,Lc3Rdz9BQ/CM2tpWrXy2ag==,0
1017,关于浙江义乌林业开发有限公司义乌国际家居城一区、二区及花卉市场卫生保洁服务采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1678782354000,ffwVH6oKZeqJtBhX1rDTzw==,0
1018,义乌市国际陆港集团有限公司青口物流中心、福田物流中心物业服务采购征求意见函,1678781589000,LBEeP9abG8VXHjyMZN4SUg==,0
1019,关于义乌市恒风传媒科技有限公司义乌市恒风传媒科技有限公司2023-2024年度公交站点设施维修维护服务项目的公开招标公告[义乌产权交易所有限公司招投标中心],1678756913000,lL7oWO1qB1lHgpduKnvvCA==,0
1020,关于义乌市排水有限公司便携式移动排涝泵项目的更正公告[义乌产权交易所有限公司招投标中心],1678695595000,IxleIZVZw4wu2rn50AArwA==,0
1021,关于中华人民共和国义乌出入境边防检查站营区绿化提档改造项目的竞争性磋商公告（非政府采购项目）[金华市恒信招标代理有限公司],1678693917000,R9YSYHXSHO9DEiOem3hK4Q==,0
1022,关于义乌市排水有限公司劳务服务采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1678691261000,CudkqvCwMXAIaqWphhDVPA==,0
1023,关于浙江中国小商品城集团股份有限公司国际商贸城第四分公司义乌国际商贸城四区市场灭火器采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1678424994000,uR2IRUmluDS5wbD+M48XuQ==,0
1024,关于义乌市排水有限公司物联感知设备项目采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1678416841000,P7XnnJ26COND9jFFz1Zy7Q==,0
1025,[振能、德清、安吉、义乌公司流量计控制器采购] 中标结果公告,1678409755000,Cd2PR3k329HT70oKyapgeQ==,0
1026,上虞、江滨、丽水、义乌、龙泉、遂昌、安吉公司燃气用薄壁不锈钢管材及管件采购项目采购公告,1678350982000,D6a+4sJGZlnNlaC1RhImTw==,0
1027,关于义乌高新区建材科技有限公司P·O42.5级水泥项目的更正公告[义乌产权交易所有限公司招投标中心],1678348542000,XnxQkinK6+fkL7N20LF5vg==,0
1028,关于义乌市模具产业发展有限公司义乌模具城卫生保洁及垃圾清运服务外包采购项目的中标候选人公示[义乌产权交易所有限公司招投标中心],1678346425000,lPBwjRylzfmU+qNOX39lbg==,0
1029,金华-义乌-东阳市域轨道交通工程运营人员2023-2025年行政、运作类工作服采购公开招标公告,1678343072000,8gZ1Bgo0Lk9kUIKJ7j5Law==,0
1030,金华-义乌-东阳市域轨道交通工程运营人员2023-2025年维修类工作服采购公开招标公告,1678342818000,Q8FeyPDuWem47N1POH1YiQ==,0
1031,关于义乌市自来水安装工程有限公司正泰工业污水专管工程PE管材管件采购项目的更正公告[义乌产权交易所有限公司招投标中心],1678330519000,QguHCrljcuwvIbe0EOliNQ==,0
1032,关于义乌市城市投资建设集团有限公司义乌市城市投资建设集团有限公司及下属单位企业年金基金受托管理人采购项目的废标公告[义乌产权交易所有限公司招投标中心],1678326939000,xR3cOiXfC9pRmCR7DVrRHQ==,0
1033,关于义乌市恒风传媒科技有限公司义乌市恒风传媒科技有限公司2023-2024年度公交站点设施维修维护服务项目的废标公告[义乌产权交易所有限公司招投标中心],1678244059000,K+mXjtDjPxUdyNf7I9yRSQ==,0
1034,关于浙江义乌农村经济发展有限公司义乌副食品市场中央空调保养和保修采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1678179327000,RMT5dzTMi8SjtVN6yBcfbQ==,0
1035,关于浙江义乌林业开发有限公司义乌国际家居城一区、二区及花卉市场卫生保洁服务采购项目的中标候选人公示[义乌产权交易所有限公司招投标中心],1678179262000,PWu75Rk60sGQ2f4cUHa3ZQ==,0
1036,关于义乌高新区建材科技有限公司S95矿粉项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1678172075000,fZVxc9ivR3DNH4eyQebkTg==,0
1037,关于义乌市环境集团有限公司环卫作业车辆配件采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1678170138000,3lKYv64ooz7iV8tSW8j51g==,0
1038,关于义乌市排水有限公司员工工作服项目的公开招标公告[义乌产权交易所有限公司招投标中心],1678161725000,SREN5NoNd8ZuYmOByxS5VQ==,0
1039,关于义乌市环境集团有限公司环卫作业车辆配件采购项目的废标公告[义乌产权交易所有限公司招投标中心],1678082969000,zIDRUBOOUsFFB9VReQL1tQ==,0
1040,金华-义乌-东阳市域轨道交通工程2023-2024年轨道安全保护区监测服务入库项目中选公示,1677835495000,1yQAO1skqYB+TQ4vZD/KsQ==,0
1041,金华-义乌-东阳市域轨道交通工程2023-2024年轨道保护区安全影响评估服务入库项目中选公示,1677834624000,o/aH/l6njAVfDSWycb9Wig==,0
1042,关于义乌市排水有限公司便携式移动排涝泵项目的公开招标公告[义乌产权交易所有限公司招投标中心],1677831106000,AsaoiMyfr4SRvjNuJpoB+w==,0
1043,关于义乌高新区建材科技有限公司2023年度水泥采购项目的公开招标公告[义乌产权交易所有限公司招投标中心],1677824641000,bfrCVR/4M87rKHfeLeRRCA==,0
1044,关于义乌市自来水安装工程有限公司2023年橡塑保温材料项目的中标(成交)结果公告[义乌产权交易所有限公司],1677738767000,+B8NBcBiYjYIs4uhaakF+w==,0
1045,关于苏新街61号地块（光源科技小镇）物业服务采购项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1677736440000,Mupp4vfF5x3jyIf9P5T+eQ==,0
1046,关于义乌市恒风新能源服务有限公司汽车城充电站二期等7个充电站充电桩采购及安装项目项目的中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1677652345000,Dxb1Ejh09Tpt9KJyNsmQKQ==,0
